Song Name,Genre,Lyrics
昆明湖,古风,"作曲 : 后弦
作词 : 后弦
放春周游忘三千里
昆明送湖见面雨
错当苏堤
轻影瘦湖边投张绿
新撕小翠绸缎衣
将错就错乘春美意
岸离昆明十七句
诗兴拥挤
云茶素眉等水来请
两毫春意透湖心
别了低不语
平仄心牢记
春来怒放春归爱不提
湖拥山水厅
心却住昆明
化装茶马送你离去
昆明转身湖水换成泪
我欲把心寄给春再暖一回
去年藏的柳絮己珍贵
趁思念不备把冰融成泪
昆明转身湖水换成泪
我欲把心寄给春再暖一回
去年藏的柳絮己珍贵
趁思念不备把冰融成泪
误把昆明爱
爱比不爱更失败
败给矜持后现代
代我对爱说声Bye!
误把昆明爱
爱比不爱更失败
败给矜持后现代
代我对爱说声Bye!
辗转昆明客暖旁席
斯文同窗普洱语
不知所云
冷暖互探过两三句
寒暄偶尔有人应
缘起丹青久违生趣
挑灯共勉为半题
月也妒忌
针线再问问过桥女
绣花愿落谁家绿
桌对椅叹息
转学令千金
湖边昆明摘下半只梨
春过冬要醒,
挪走窗外景
哑雀还想共唱连理
昆明转身湖水换成泪
我欲把心寄给春再暖一回
去年藏的柳絮己珍贵
趁思念不备把冰融成泪
昆明转身湖水换成泪
我欲把心寄给春再暖一回
去年藏的柳絮己珍贵
趁思念不备把冰融成泪
半杯茶半杯湖底沙
半句话半首蝶恋花
半杯茶半杯湖底沙
半个人伴奏冷笑话
昆明转身湖水换成泪
我欲把心寄给春再暖一回
去年藏的柳絮己珍贵
趁思念不备把冰融成泪
昆明转身湖水换成泪
我欲把心寄给春再暖一回
去年藏的柳絮己珍贵
趁思念不备把冰融成泪
昆明湖的眼泪
半年前蒸起跟着云飞
南追慢慢打下雨水
还给了彩云下的茶杯
昆明湖的眼泪
半年前蒸起跟着云飞
南追慢慢打下雨水
还给了彩云下的茶杯
收起"
乌衣巷,古风,"作曲 : 小千
作词 : 马小瞳
编曲：潘柯夫
演唱：小千
二胡：HBY
和声编写/和声：小千
混音：潘柯夫
海报：阿满
青石板的江南雨巷
烟花时节花开正香
丹青纸上月下荷塘还同当年一样
外婆做的桂花蜜糖
远方飘来阵阵酒香
记忆中的童年时光还在静静流淌
他唱着待月西厢 风流倜傥
是岁月贪恋了红妆
又一出『地久天长』
依旧如今在小城回荡
仿佛听到当初的我们 跟着轻轻地唱
我走在 朱雀桥上
抬眼就看见 燕子归乡
多年之后又回到 最初地方
-----------
三月里来油菜花黄
湖面泛着粼粼波光
你画上的戏水鸳鸯从来入对出双
余音绕梁琴声悠扬
烛火的光透过了窗
三三两两戏台之上诉说一段过往
他唱着待月西厢 风流倜傥
是岁月贪恋了红妆
又一出『地久天长』
依旧如今在小城回荡
仿佛听到当初的我们 跟着轻轻地唱
我走在 朱雀桥上
抬眼就看见 燕子归乡
多年之后又回到 最初地方
-----------
那一晚华灯初上
是否已将这小城点亮
提笔写一阙『满庭芬芳』 映着悠久月光
我看着 古道斜阳
回首依旧是 人海茫茫
看这条乌衣酒巷 一切如常
收起"
鱼玄机,古风,"作曲 : TETSUYA YUKUMI
海棠春睡 梅妆惹落花
悠悠一抹斜阳 吹尺八
榻上青丝 泪染了白发
秋心如花
旧日的传奇 都做了假
舍得骂名 却舍不得他
缘来冥冥之中 放不下
玄机如卦
红尘一刹那 这一世的繁华
不过由春到夏
由真变做了假 造化终虚化
人间岂能安得 双全法
也许此去经年忘了也罢
只不过一句了无牵挂
咸宜观诗文候教的风雅
为谁作答
似梦非梦恰似水月镜花
长安不见常把相思念啊
为何我又偏偏遇上了他
咫尺天涯
看春风吹动榆荚留下
我这一缕香魂落谁家
都说下辈子青梅竹马
美玉无瑕
红尘一刹那 这一世的繁华
不过由春到夏
由真变做了假 造化终虚化
人间岂能安得 双全法
也许此去经年忘了也罢
只不过一句了无牵挂
咸宜观诗文候教的风雅
又为谁作答
似梦非梦恰似水月镜花
长安不见常把相思念啊
为何我又偏偏遇上了他
咫尺天涯
似梦非梦恰似水月镜花
长安不见常把相思念啊
为何我又偏偏遇上了他
枉自磋叹呀
也许冥冥中洗净了铅华
我又是那一块美玉无瑕
易求善价 难得有情啊
如此说法
其实玄机不过这句话 懂吗
原曲：JEWEL
收起"
风花雪月,古风,"作词 : 狐不举
原曲：《夏恋》Otokaze
“我此来大凉，新学了一个词，但一直不解其意，
不知在座哪位贤才能解答一二。
这个词是，风，花，雪，月。”
“这有何难？――”
风是穿山过水拂面而来
花是零落成泥常开不败
雪是日出消融檐上落白
月是咫尺天涯千秋万载
高山之巅 远极偕游
来者泛泛 无阻而往
日夜以继 失杂非究
若即若离 若我若狂
深水之渊 穷尽相引
去者苦多 始欲而伤
天地反复 何能方兴
莫失莫忘 莫忘
风是自息自生扰袖弄摆
花是摇乱玉彩沾衣未摘
雪是眉心微凉华发皑皑
月是移走寂空星云中埋
风是清歌不歇吹彻高台
花是折枝粉黛绽诗三百
雪是积帐饰晴雕弓懒开
月是良宵清光此夜难再
天下为公我为母
山河洞房天星烛
来年妆成万骨枯
癫色深浅入时无？
“风花雪月，就是我想跟你谈个恋爱。”
天下之大 悲欢一渺
近山拟志 临水思长
意合道分 行其遥遥
风花雪月 几场
风是盾持缨动烽烟萦带
花是血溅五步抽尸踏骸
雪是尤及马革纷扬棺盖
月是寡言史官心思弗猜
风是只如初见沉吟徘徊
花是人间四月醉倚青苔
雪是浸染红尘命数两拆
月是阴晴圆缺只影常在
天下为公我为母
山河洞房天星烛
来年妆成万骨枯
癫色深浅入时无？
“风花雪月，就是我想和天下谈个恋爱。”
收起"
惊鸿一面,古风,"作曲 : 许嵩
作词 : 许嵩
翻手为云覆手为雨
金盆洗手止风雨
不恋红尘却难舍回忆
每一段都有你
年少初遇常在我心
多年不减你深情
江山如画又怎能比拟
你送我的风景
柳下闻瑶琴起舞和一曲
仿佛映当年翩若惊鸿影
谁三言两语撩拨了情意
谁一颦一笑摇曳了星云
纸扇藏伏笔玄机诗文里
紫烟燃心语留香候人寻
史书列豪杰功过有几许
我今生何求惟你
年少初遇常在我心
多年不减你深情
江山如画又怎能比拟
你送我的风景
柳下闻瑶琴起舞和一曲
仿佛映当年翩若惊鸿影
谁三言两语撩拨了情意
谁一颦一笑摇曳了星云
纸扇藏伏笔玄机诗文里
紫烟燃心语留香候人寻
史书列豪杰功过有几许
我今生何求惟你
远山传来清晨悠然的曲笛
晓风掠走光阴
残月沉霜鬓里
有了你
恩怨都似飞鸿踏雪泥
柳下闻瑶琴起舞和一曲
仿佛映当年翩若惊鸿影
谁三言两语撩拨了情意
谁一颦一笑摇曳了星云
纸扇藏伏笔玄机诗文里
紫烟燃心语留香候人寻
史书列豪杰功过有几许
我今生何求惟你
我今生何求惟你
收起"
悲伤的李白,古风,"我也不知道许姑娘你的脾气好不好
糊里糊涂抬了花轿
拜托请不要每天都叫我小白好不好
怎么听都像个国宝
OK你要背好爱相公三要三不要
你居然拿支毛笔全部记好
你真不懂搞笑大小姐不恃宠而骄
让我竟然有点想白头偕老
女（京剧）：我怎么能对怎么能对
你的离开说无所谓
鸟儿成了双对为何不作美
赐我三千弱水化作眼泪断桥人不归
只为红颜一醉醉人自醉思念却不配
赐我三千轮回化作红梅执子相依偎
诗我写尽千回墨已成碑只怕你不美

我也不知道许姑娘你的脾气好不好
糊里糊涂抬了花轿
拜托请不要每天都叫我小白好不好
怎么听都像个国宝
OK你要背好爱相公三要三不要
你居然拿支毛笔全部记好
你真不懂搞笑大小姐不恃宠而骄
让我竟然有点想白头偕老
女（京剧）：我怎么能对怎么能对
你的离开说无所谓
鸟儿成了双对为何不作美
赐我三千弱水化作眼泪断桥人不归
只为红颜一醉醉人自醉思念却不配
赐我三千轮回化作红梅执子相依偎
诗我写尽千回墨已成碑只怕你不美
赐我三千弱水化作眼泪断桥人不归
只为红颜一醉醉人自醉思念却不配
赐我三千轮回化作红梅执子相依偎
诗我写尽千回墨已成碑只怕你不美

收起"
花田错,古风,"夜好深了 纸窗里怎么亮着
那不是 彻夜等候 你为我点的烛火
不过是 一次邂逅 红楼那一场梦
我的山水 全部褪色 像被大雨洗过
杯中景色诡魅 我忘了我是谁 心情就像夜凉如水
手里握着蝴蝶杯 单飞 不醉不归

花田里犯了错 说好 破晓前忘掉
花田里犯了错 拥抱 变成了煎熬
花田里犯了错 犯错 像迷恋镜花水月的无聊
花田里犯了错 请 原谅我多情的打扰

醉 怎么会喝醉 美 因为你的美
爱匆匆一瞥不过点缀
飞 看大雪纷飞 却 再也找不回
被白雪覆盖那些青翠
当时空成为拥有你 唯一条件 我…又醉
琥珀色的月 结成了霜的泪 我会记得这段岁月

花田里犯了错 说好 破晓前忘掉
花田里犯了错 拥抱 变成了煎熬
花田里犯了错 犯错 像迷恋镜花水月的无聊
花田里犯了错 请 原谅我多情的打扰

我的山水全部褪了色 多情的打扰请原谅我
不是彻夜为我点的火 在那花田里我犯了错
我的山水全部褪了色 多情的打扰请原谅我
不是彻夜为我点的火 在那花田里我犯了错

花田里犯了错 说好 破晓前忘掉
花田里犯了错 拥抱 变成了煎熬
花田里犯了错 犯错 像迷恋镜花水月的无聊
花田里犯了错 请 原谅我多情的打扰

收起"
铃儿铛铛,古风,"铃儿叮叮响 飘到山那方
飞回宁静的故乡
我摇头清唱 唱铃儿叮当

当我合眼整片东方星辰留下的光
会听到那叮叮 你脚腕上铃铛
红木门楣很老 先生悬河滔滔
麻雀跳柳梢
他常叹南国红豆相思落了多少
春分初来老家河水声声不凉不慌
我与你坐在牛背看这场虹雨满堂
你喜欢在耳边 摇着铃儿铛铛
摇过旧时光
但是多年之后你却独自迂回他乡
我寻找你走过铃儿叮铛
千万里云月送我到你的身旁
远方你是否对镜卸着妆
我寻找你走过铃儿叮铛
冬去春来我还在阡陌上
想来还是那时旧摸样登对旧时光
谁说这情如水涨 别有念想 若多想会怎样
故人说有情鸳鸯 由来何方 不唱那钗头凰
那一年我沿着繁花小径往你去向
朝夏风来来往往 暮色常随我身旁
你常说麦香难找 我背上麦穗一包
落雨时大步跑
谁人能说情这个字沉不下三寸浪涛
我寻找你走过铃儿叮铛
千万里云月送我到你的身旁
远方你是否对镜卸着妆
我寻找你走过铃儿叮铛
春去冬来我还在阡陌上
想来还是那时旧摸样登对旧时光
我寻找你走过铃儿叮铛
千万里云月送我到你的身旁
远方你是否对镜卸着妆
我寻找你走过铃儿叮铛
春去冬来我还在阡陌上
想来还是那时旧摸样登对旧时光
听爷爷常常讲
老话老说老那个惆怅
小月亮过山岗
那盖碗茶慢慢变凉
家乡的河依然流淌
梦回那浪打浪
他仅有的麦香
借着风飘向远方
金银花爬南墙
蛙鸣满荷塘
他在盼着那声铃响
一切都在慢慢慢慢的 陈酿
收起"
桃花笑,古风,"乐正绫：月儿在手中开呀怀儿笑
云儿在那眼前睡得早
春风吹不倒
我的杨柳腰
在这桃花源里蹦蹦跳跳
言和：少年你莫要归心太早
燕儿它也双双飞来了
桃之夭夭
还绿了芭蕉
管他雨打风吹夜潇潇
洛天依：花绽了新红也会凋
少年的心儿永不老
鸡犬相闻
黄发垂髫
我要划着桨儿水中摇
言和：一片片柳絮飘 飘过了 天之角
你可曾 看到红尘纷扰
回来跟桃花儿聊一聊
洛天依：似水流年何自怜
梦回莺啭春如线
停半晌我整花钿
今宵酒醒何处一晌眠

曲/编：西门振
词：青萝子
调：纳兰寻风

言和：月儿它总是开呀怀儿笑
云儿它也等到风来了
风也吹不倒
我的杨柳腰
在这桃花源里蹦蹦跳跳
乐正绫：少年你莫要归心太早
燕儿它又双双飞来了
桃之夭夭
还绿了芭蕉
雨来也要学那月儿笑
洛天依：花绽了新红也会凋
少年的心儿永不老
鸡犬相闻
黄发垂髫
此中不足为那外人道
乐正绫：一片片柳絮飘 飘过了 天之角
你可曾 看到红尘纷扰
快来跟桃花儿聊一聊
洛天依：似水流年何自怜
梦回莺啭春如线
停半晌我整花钿
鸡鸣犬吠谁家院
乐正绫：归去来兮 归去来兮
田园将芜胡不归
言和：此处阡陌交通 鸡犬相闻
你我怡然自乐 岂不甚好
洛天依：如花美眷何须怜
春情缱绻谁家院
停半晌我整花钿
花似人心乐悠闲

收起"
红豆,古风,"河水见清幽 桑树见消瘦
南来又南去的燕子带走相思豆
人约黄昏后是种懒散的自由
想起红豆放下思愁 面容会依旧
谁到鹊桥东 望眼越重楼？
几步徘徊是种情愿的等候
谁在鹊桥东 望眼看不够
四步一停三步一走 两步一抬头
背起行装 忘记重量 挽起了衣袖
相思红豆依旧 能否再住一宿
放下竹篓 端起水酒 醉了的温柔
别把红豆带走怕你远走迟迟不愿回首
谁到鹊桥东 望眼越重楼？
几步徘徊是种情愿的等候
谁在鹊桥东 望眼看不够
四步一停三步一走两步一抬头
背起行装忘记重量 挽起了衣袖
相思红豆依旧能否再住一宿
放下竹篓 端起水酒 醉了的温柔
别把红豆带走怕你远走迟迟不愿回首
娟秀的云鬓 旧涩的长裙
物是人迁不过几年 谁在此留名
修葺的屋顶 是片闭日的白云
可以忘我 不能忘情 梦寐的风景
收起"
巷雨梨花,古风,"作曲 : 涵昱
作词 : 洛书
编曲：贺鑫Daniel

还记得那一年的小巷
梨花树栽满了道旁
高过了斑驳的围墙
犹记得你羞涩的模样
长发轻盘你点了梅妆
檀板清响动听的戏腔
忘不了那梨花小巷
是谁在浮光中舞着疏狂

梨花雨落满地梨花霜
斑驳雨巷旧时的模样
谁还唱花腔
谁脱去华裳
这出旧戏能否开场
梨花戏台唱梨花腔
物是人非旧时的月光
谁还画彩妆
谁厌倦宫商
巷雨梨花重唱着感伤

长发轻盘你点了梅妆
檀板清响动听的戏腔
忘不了那梨花小巷
是谁在浮光中舞着疏狂
梨花雨落满地梨花霜
斑驳雨巷旧时的模样
谁还唱花腔
谁脱去华裳
这出旧戏能否开场
梨花戏台唱梨花腔
物是人非旧时的月光
谁还画彩妆
谁厌倦宫商
巷雨梨花重唱着感伤
和声：灰原穷
海报：井井酱
收起"
"六月的雨
电视剧《仙剑奇侠传》插曲",古风,"一场雨 把我困在这里
你冷漠的表情 会让我伤心
六月的雨 就是无情的你
伴随着点点滴滴 痛击我心里
HO~我不相信 你不是故意的
却为何把我丢弃在风雨里
HO~我不忍心 也不想背叛你
惟有默默等你 回心转意
我没有放弃 也不会离你而去
哪怕要分开 我依然等你
我全心全意 等你的消息
终会有一天 你会相信我
我爱你
一场雨 想念你
在我的心中都不可比拟
你走后 什么都
已经消失在风雨里
一场雨 想念你
我爱你 我爱你
一场雨 把我困在这里
你冷漠的表情 会让我伤心
六月的雨 就是无情的你
伴随着点点滴滴 痛击我心里
HO~我不相信 你不是故意的
却为何把我丢弃在风雨里
HO~我不忍心 也不想背叛你
惟有默默等你 回心转意
我没有放弃 也不会离你而去
哪怕要分开 我依然等你
我全心全意 等你的消息
总会有一天 你会相信我
我爱你
一场雨 想念你
在我的心中都不可比拟
你走后 什么都
已经消失在风雨里
一场雨 想念你
我爱你 我爱你
收起"
绣花鞋,古风,"作曲 : 王健
作词 : 王健
荡在水中央 分外逍遥
泛着那小船 春色妖娆
我哼着啷个里个啷个里个啷
船头跟着歌谣来一翘一翘
光着小脚丫 闭月羞花
敲打着衣裳 孜孜不倦
她唱着咿儿呀儿咿儿呀儿哟
破水芙蓉般嫣然一笑一笑
船摇啊摇啊摇啊摇啊
我的心在美啊美啊美啊
犹如春水天际流再也不愿意流回头
任世间 天多高 路多遥
不再追名逐利
山再迢 水再迢
百花丛中相邀
你芊芊小手缝绣花鞋
我牵着牛儿来回笑开颜
任世间 天多高 路多遥
留在世外桃源
山再迢 水再迢
从此与世隔绝
把所有星星都摘给你
让神仙眷侣都羡煞我和你
羡煞我和你

艳阳高照耀 碧波浩淼
倒映两无猜 胜似鸳鸯
多少年与君一同共饮小河水
只求能生生世世一样一样
船摇啊摇啊摇啊摇啊
我的心在美啊美啊美啊
犹如春水天际流再也不愿意流回头
任世间 天多高 路多遥
不再追名逐利
山再迢 水再迢
百花丛中相邀
你芊芊小手缝绣花鞋
我牵着牛儿来回笑开颜
任世间 天多高 路多遥
留在世外桃源
山再迢 水再迢
从此与世隔绝
把所有星星都摘给你
让神仙眷侣都羡煞我和你
羡煞我和你
（天多高 路多遥）
（我还唱着）啷个里个啷
（山再迢 水再迢）
（她还唱着）咿呀咿呀哟
（天多高 路多遥）
（我还唱着）啷个里个啷个里个啷个
（山再迢 水再迢）
（她还唱着）咿呀咿呀哟 WO
任世间 天多高 路多遥
不再追名逐利
山再迢 水再迢
百花丛中相邀
你芊芊小手缝绣花鞋
我牵着牛儿来回笑开颜
任世间 天多高 路多遥
留在世外桃源
山再迢 水再迢
从此与世隔绝
把所有星星都摘给你
让神仙眷侣都羡煞我和你
羡煞我和你
啷个里个啷
咿呀咿呀哟

收起"
